title:estres_1, start timestamp:1695758897.191525, stop timestamp:1695759025.026200, headset type:INSIGHT2, headset serial:A3D20207, headset firmware:a11, channels:31, sampling rate:eeg_128;mc_8, samples:16369     , version:2.2, 
Timestamp,OriginalTimestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.T7,EEG.Pz,EEG.T8,EEG.AF4,EEG.RawCq,EEG.Battery,EEG.BatteryPercent,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.AF3,CQ.T7,CQ.Pz,CQ.T8,CQ.AF4,CQ.Overall,EQ.SampleRateQuality,EQ.OVERALL,EQ.AF3,EQ.T7,EQ.Pz,EQ.T8,EQ.AF4,MC.Action,MC.ActionPower,MC.IsActive
1695758931.227663,1695758931.228792,117.000000,0.000000,4319.487305,4279.487305,4101.282227,4199.615234,4361.794922,0.000000,2.000000,38.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,
1695758931.235473,1695758931.236602,118.000000,0.000000,4326.538574,4332.179688,4122.436035,4227.436035,4372.179688,0.000000,2.000000,38.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,
1695758931.243283,1695758931.244412,119.000000,0.000000,4334.358887,4350.384766,4118.846191,4231.794922,4363.461426,0.000000,2.000000,38.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,
1695758931.251093,1695758931.252322,120.000000,0.000000,4328.077148,4312.948730,4107.692383,4223.974121,4351.666504,0.000000,2.000000,38.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,
1695758931.258903,1695758931.260132,121.000000,0.000000,4322.692383,4283.974121,4123.461426,4224.871582,4366.922852,0.000000,2.000000,38.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,
1695758931.266713,1695758931.267942,122.000000,0.000000,4320.641113,4298.974121,4131.282227,4226.538574,4373.717773,0.000000,2.000000,38.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,
1695758931.274523,1695758931.275752,123.000000,0.000000,4316.282227,4338.589844,4117.692383,4224.102539,4358.974121,0.000000,2.000000,38.000000,-1,2,1,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,
1695758931.282333,1695758931.283462,124.000000,0.000000,4320.769043,4351.666504,4113.205078,4211.922852,4350.256348,0.000000,2.000000,38.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,
1695758931.290143,1695758931.291273,125.000000,0.000000,4314.102539,4301.025879,4104.487305,4190.769043,4335.128418,0.000000,2.000000,38.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,
1695758931.297953,1695758931.299083,126.000000,0.000000,4290.641113,4250.000000,4087.564209,4187.436035,4318.461426,0.000000,2.000000,38.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,
1695758931.305764,1695758931.306893,127.000000,0.000000,4290.256348,4262.948730,4091.410156,4198.077148,4326.410156,0.000000,2.000000,38.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,
1695758931.313573,1695758931.314803,0.000000,0.000000,4299.871582,4285.512695,4096.794922,4186.410156,4327.179688,0.000000,2.000000,38.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,
1695758931.321384,1695758931.322613,1.000000,0.000000,4287.051270,4290.897461,4088.461426,4168.077148,4311.538574,0.000000,2.000000,38.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,
1695758931.329194,1695758931.330423,2.000000,0.000000,4284.615234,4309.871582,4090.897461,4174.230957,4320.000000,0.000000,2.000000,38.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,1.000000,91.666664,4.000000,3.000000,4.000000,4.000000,4.000000,1.000000,0.000000,0.000000
1695758931.337004,1695758931.338233,3.000000,0.000000,4296.922852,4295.641113,4091.666748,4180.512695,4328.846191,0.000000,2.000000,38.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,
1695758931.344814,1695758931.346143,4.000000,0.000000,4287.948730,4249.102539,4084.615479,4169.871582,4309.871582,0.000000,2.000000,38.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,
1695758931.352624,1695758931.353953,5.000000,0.000000,4276.025879,4266.794922,4099.102539,4165.128418,4298.077148,0.000000,2.000000,38.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,
1695758931.360434,1695758931.361763,6.000000,0.000000,4281.538574,4311.538574,4112.820313,4171.922852,4296.025879,0.000000,2.000000,38.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,
1695758931.368244,1695758931.369573,7.000000,0.000000,4281.410156,4290.128418,4100.641113,4175.769043,4283.717773,0.000000,2.000000,38.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,
1695758931.376054,1695758931.377284,8.000000,0.000000,4275.256348,4261.922852,4094.743652,4170.000000,4275.512695,0.000000,2.000000,38.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,
1695758931.383864,1695758931.385094,9.000000,0.000000,4274.230957,4275.641113,4096.282227,4159.230957,4265.641113,0.000000,2.000000,38.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,
1695758931.391674,1695758931.392904,10.000000,0.000000,4269.743652,4280.769043,4084.871826,4159.615234,4252.307617,0.000000,2.000000,38.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,
1695758931.399484,1695758931.400714,11.000000,0.000000,4265.897461,4282.051270,4081.025635,4169.102539,4255.256348,0.000000,2.000000,38.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,
1695758931.407294,1695758931.408424,12.000000,0.000000,4271.410156,4296.025879,4087.948730,4165.769043,4252.179688,0.000000,2.000000,38.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,
1695758931.415104,1695758931.416234,13.000000,0.000000,4280.512695,4290.769043,4088.205078,4161.282227,4236.922852,0.000000,2.000000,38.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,
1695758931.422914,1695758931.424045,14.000000,0.000000,4285.897461,4283.461426,4089.615479,4171.282227,4246.794922,0.000000,2.000000,38.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,
1695758931.430724,1695758931.431855,15.000000,0.000000,4281.666504,4282.436035,4090.897461,4161.282227,4256.666504,0.000000,2.000000,38.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,
1695758931.438534,1695758931.439565,16.000000,0.000000,4275.128418,4259.487305,4088.076904,4127.820313,4239.358887,0.000000,2.000000,38.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,
1695758931.446344,1695758931.447375,17.000000,0.000000,4279.743652,4268.974121,4093.461426,4127.563965,4238.077148,0.000000,2.000000,38.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,
1695758931.454154,1695758931.455185,18.000000,0.000000,4280.641113,4316.666504,4094.230713,4157.179688,4252.179688,0.000000,2.000000,38.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,1.000000,0.000000,0.000000
1695758931.461964,1695758931.462995,19.000000,0.000000,4268.717773,4294.487305,4083.974365,4161.025879,4249.230957,0.000000,2.000000,38.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,
1695758931.469774,1695758931.470905,20.000000,0.000000,4265.384766,4254.358887,4089.358887,4148.333496,4251.538574,0.000000,2.000000,38.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,
1695758931.477584,1695758931.478715,21.000000,0.000000,4273.077148,4297.692383,4103.077148,4155.769043,4259.743652,0.000000,2.000000,38.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,
1695758931.485394,1695758931.486525,22.000000,0.000000,4275.512695,4296.666504,4100.897461,4171.922852,4250.256348,0.000000,2.000000,38.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,
1695758931.493204,1695758931.494336,23.000000,0.000000,4275.769043,4229.871582,4096.025879,4176.282227,4244.871582,0.000000,2.000000,38.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,
1695758931.501014,1695758931.502246,24.000000,0.000000,4278.077148,4278.205078,4091.923096,4165.641113,4246.538574,0.000000,2.000000,38.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,
1695758931.508824,1695758931.510056,25.000000,0.000000,4281.153809,4347.307617,4080.769287,4146.538574,4233.589844,0.000000,2.000000,38.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,
1695758931.516635,1695758931.517866,26.000000,0.000000,4286.282227,4270.000000,4078.205078,4137.948730,4227.436035,0.000000,2.000000,38.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,
1695758931.524444,1695758931.525676,27.000000,0.000000,4283.205078,4222.436035,4084.230713,4139.871582,4234.615234,0.000000,2.000000,38.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,
1695758931.532255,1695758931.533586,28.000000,0.000000,4264.230957,4277.692383,4078.076904,4135.128418,4225.641113,0.000000,2.000000,38.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,
1695758931.540065,1695758931.541396,29.000000,0.000000,4242.820313,4261.025879,4065.384521,4131.794922,4207.051270,0.000000,2.000000,38.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,
1695758931.547875,1695758931.549206,30.000000,0.000000,4233.461426,4239.358887,4065.512939,4137.948730,4203.846191,0.000000,2.000000,38.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,
1695758931.555685,1695758931.557016,31.000000,0.000000,4240.128418,4317.051270,4077.564209,4137.436035,4210.256348,0.000000,2.000000,38.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,
1695758931.563495,1695758931.564926,32.000000,0.000000,4249.615234,4328.205078,4086.025635,4131.538574,4211.538574,0.000000,2.000000,38.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,
1695758931.571305,1695758931.572736,33.000000,0.000000,4240.897461,4251.666504,4084.743652,4132.820313,4208.846191,0.000000,2.000000,38.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,
1695758931.579115,1695758931.580547,34.000000,0.000000,4229.615234,4247.307617,4087.435791,4132.436035,4213.974121,0.000000,2.000000,38.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,1.000000,0.000000,0.000000
1695758931.586925,1695758931.588357,35.000000,0.000000,4243.974121,4277.820313,4098.077148,4128.461426,4222.820313,0.000000,2.000000,38.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,
1695758931.594735,1695758931.596067,36.000000,0.000000,4264.102539,4272.948730,4101.538574,4133.846191,4222.179688,0.000000,2.000000,38.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,
1695758931.602545,1695758931.603877,37.000000,0.000000,4264.487305,4296.025879,4098.974121,4141.538574,4221.410156,0.000000,2.000000,38.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,
1695758931.610355,1695758931.611687,38.000000,0.000000,4259.615234,4328.589844,4097.436035,4135.769043,4224.102539,0.000000,2.000000,38.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,
1695758931.618165,1695758931.619497,39.000000,0.000000,4257.179688,4307.051270,4090.769287,4123.589844,4211.282227,0.000000,2.000000,38.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,
1695758931.625975,1695758931.627207,40.000000,0.000000,4251.538574,4274.230957,4087.179443,4122.692383,4196.153809,0.000000,2.000000,38.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,
1695758931.633785,1695758931.635018,41.000000,0.000000,4250.897461,4275.384766,4093.718018,4136.410156,4200.897461,0.000000,2.000000,38.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,
1695758931.641595,1695758931.642828,42.000000,0.000000,4258.205078,4300.128418,4093.974365,4151.410156,4204.871582,0.000000,2.000000,38.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,
1695758931.649405,1695758931.650638,43.000000,0.000000,4259.230957,4322.436035,4086.666748,4151.922852,4201.922852,0.000000,2.000000,38.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,
1695758931.657215,1695758931.658548,44.000000,0.000000,4245.000000,4309.871582,4084.230713,4136.025879,4210.256348,0.000000,2.000000,38.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,
1695758931.665025,1695758931.666358,45.000000,0.000000,4226.025879,4280.128418,4084.871826,4112.563965,4207.948730,0.000000,2.000000,38.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,
1695758931.672835,1695758931.674168,46.000000,0.000000,4223.333496,4280.769043,4086.794922,4093.846191,4180.128418,0.000000,2.000000,38.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,
1695758931.680645,1695758931.681978,47.000000,0.000000,4235.000000,4281.410156,4082.692383,4098.717773,4170.128418,0.000000,2.000000,38.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,
1695758931.688455,1695758931.689888,48.000000,0.000000,4238.589844,4252.436035,4066.923096,4127.563965,4196.666504,0.000000,2.000000,38.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,
1695758931.696265,1695758931.697698,49.000000,0.000000,4235.641113,4255.384766,4063.205078,4140.769043,4216.153809,0.000000,2.000000,38.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,
1695758931.704075,1695758931.705508,50.000000,0.000000,4238.589844,4294.615234,4080.641113,4120.128418,4205.384766,0.000000,2.000000,38.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,1.000000,0.000000,0.000000
1695758931.711885,1695758931.713318,51.000000,0.000000,4238.077148,4290.512695,4089.871826,4106.794922,4188.846191,0.000000,2.000000,38.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,
1695758931.719695,1695758931.721228,52.000000,0.000000,4229.358887,4260.512695,4080.512939,4120.256348,4180.256348,0.000000,2.000000,38.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,
1695758931.727506,1695758931.729039,53.000000,0.000000,4219.615234,4263.461426,4066.538574,4133.333496,4172.436035,0.000000,2.000000,38.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,
1695758931.735315,1695758931.736849,54.000000,0.000000,4207.563965,4268.077148,4063.461426,4140.897461,4170.897461,0.000000,2.000000,38.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,
1695758931.743126,1695758931.744659,55.000000,0.000000,4199.615234,4266.025879,4080.769287,4144.230957,4171.666504,0.000000,2.000000,38.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,
1695758931.750936,1695758931.752369,56.000000,0.000000,4203.461426,4276.538574,4088.076904,4133.077148,4153.717773,0.000000,2.000000,38.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,
1695758931.758746,1695758931.760179,57.000000,0.000000,4205.256348,4253.589844,4068.846191,4132.692383,4136.282227,0.000000,2.000000,38.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,
1695758931.766556,1695758931.767989,58.000000,0.000000,4197.436035,4222.820313,4071.410156,4151.025879,4144.358887,0.000000,2.000000,38.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,
1695758931.774366,1695758931.775799,59.000000,0.000000,4197.051270,4277.307617,4093.718018,4149.230957,4145.641113,0.000000,2.000000,38.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,
1695758931.782176,1695758931.783709,60.000000,0.000000,4213.205078,4353.589844,4086.153809,4139.487305,4135.000000,0.000000,2.000000,38.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,
1695758931.789986,1695758931.791520,61.000000,0.000000,4227.692383,4335.641113,4083.076904,4149.871582,4153.077148,0.000000,2.000000,38.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,
1695758931.797796,1695758931.799330,62.000000,0.000000,4225.384766,4270.897461,4104.358887,4143.077148,4168.205078,0.000000,2.000000,38.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,
1695758931.805606,1695758931.807140,63.000000,0.000000,4225.256348,4247.820313,4090.512939,4121.153809,4142.820313,0.000000,2.000000,38.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,
1695758931.813416,1695758931.814850,64.000000,0.000000,4236.410156,4252.692383,4063.333252,4126.794922,4131.794922,0.000000,2.000000,38.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,
1695758931.821226,1695758931.822660,65.000000,0.000000,4223.461426,4259.230957,4076.410156,4123.589844,4138.717773,0.000000,2.000000,38.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,
1695758931.829036,1695758931.830470,66.000000,0.000000,4187.820313,4291.794922,4078.846191,4091.281982,4105.384766,0.000000,2.000000,38.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,1.000000,91.666664,4.000000,3.000000,4.000000,4.000000,4.000000,1.000000,0.000000,0.000000
1695758931.836846,1695758931.838280,67.000000,0.000000,4183.461426,4329.743652,4059.102539,4094.358887,4082.564209,0.000000,2.000000,38.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,
1695758931.844656,1695758931.845991,68.000000,0.000000,4207.307617,4303.461426,4082.307617,4132.820313,4128.077148,0.000000,2.000000,38.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,
1695758931.852466,1695758931.853801,69.000000,0.000000,4225.512695,4261.666504,4126.666504,4151.666504,4172.563965,0.000000,2.000000,38.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,
1695758931.860276,1695758931.861611,70.000000,0.000000,4253.333496,4306.410156,4137.563965,4158.205078,4179.102539,0.000000,2.000000,38.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,
1695758931.868086,1695758931.869421,71.000000,0.000000,4278.077148,4356.794922,4131.410156,4163.589844,4188.461426,0.000000,2.000000,38.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,
1695758931.875896,1695758931.877331,72.000000,0.000000,4256.794922,4325.128418,4124.102539,4154.871582,4192.436035,0.000000,2.000000,38.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,
1695758931.883706,1695758931.885141,73.000000,0.000000,4225.897461,4310.512695,4115.641113,4148.333496,4176.410156,0.000000,2.000000,38.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,
1695758931.891516,1695758931.892951,74.000000,0.000000,4235.256348,4326.538574,4113.461426,4152.948730,4171.025879,0.000000,2.000000,38.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,
1695758931.899326,1695758931.900761,75.000000,0.000000,4249.871582,4291.282227,4105.512695,4157.820313,4178.846191,0.000000,2.000000,38.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,
1695758931.907136,1695758931.908671,76.000000,0.000000,4236.538574,4281.410156,4091.410156,4162.179688,4176.538574,0.000000,2.000000,38.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,
1695758931.914946,1695758931.916481,77.000000,0.000000,4222.563965,4330.512695,4088.333252,4157.820313,4160.256348,0.000000,2.000000,38.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,
1695758931.922756,1695758931.924292,78.000000,0.000000,4226.794922,4327.436035,4088.076904,4147.820313,4145.641113,0.000000,2.000000,38.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,
1695758931.930566,1695758931.932102,79.000000,0.000000,4238.846191,4307.051270,4091.794922,4156.153809,4152.179688,0.000000,2.000000,38.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,
1695758931.938377,1695758931.939812,80.000000,0.000000,4247.051270,4342.051270,4109.102539,4168.974121,4163.846191,0.000000,2.000000,38.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,
1695758931.946186,1695758931.947622,81.000000,0.000000,4238.974121,4337.820313,4113.077148,4159.487305,4152.307617,0.000000,2.000000,38.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,
1695758931.953997,1695758931.955432,82.000000,0.000000,4217.051270,4273.205078,4097.563965,4141.538574,4141.666504,0.000000,2.000000,38.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,1.000000,0.000000,0.000000
1695758931.961807,1695758931.963242,83.000000,0.000000,4207.179688,4255.256348,4090.641113,4133.717773,4149.615234,0.000000,2.000000,38.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,
1695758931.969617,1695758931.970952,84.000000,0.000000,4219.871582,4299.230957,4091.794922,4140.128418,4156.282227,0.000000,2.000000,38.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,
1695758931.977427,1695758931.978763,85.000000,0.000000,4233.205078,4342.948730,4091.153809,4153.717773,4166.538574,0.000000,2.000000,38.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,
1695758931.985237,1695758931.986573,86.000000,0.000000,4232.436035,4343.333496,4088.205078,4150.000000,4178.846191,0.000000,2.000000,38.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,
1695758931.993047,1695758931.994383,87.000000,0.000000,4225.000000,4303.589844,4075.641113,4134.487305,4173.205078,0.000000,2.000000,38.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,
1695758932.000857,1695758932.002093,88.000000,0.000000,4216.794922,4280.000000,4068.205078,4139.358887,4175.512695,0.000000,2.000000,38.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,
1695758932.008667,1695758932.009903,89.000000,0.000000,4214.743652,4278.846191,4077.820557,4152.563965,4199.487305,0.000000,2.000000,38.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,
1695758932.016477,1695758932.017713,90.000000,0.000000,4221.282227,4262.307617,4080.128174,4152.692383,4212.436035,0.000000,2.000000,38.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,
1695758932.024287,1695758932.025523,91.000000,0.000000,4219.615234,4273.333496,4071.794922,4150.769043,4222.307617,0.000000,2.000000,38.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,
1695758932.032097,1695758932.033234,92.000000,0.000000,4209.487305,4327.820313,4069.102539,4146.538574,4243.717773,0.000000,2.000000,38.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,
1695758932.039907,1695758932.041044,93.000000,0.000000,4212.307617,4327.948730,4065.384521,4138.974121,4249.615234,0.000000,2.000000,38.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,
1695758932.047717,1695758932.048854,94.000000,0.000000,4217.179688,4257.179688,4063.846191,4142.563965,4245.769043,0.000000,2.000000,38.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,
1695758932.055527,1695758932.056664,95.000000,0.000000,4208.205078,4218.333496,4071.538574,4143.846191,4249.743652,0.000000,2.000000,38.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,
1695758932.063337,1695758932.064574,96.000000,0.000000,4207.436035,4248.717773,4072.051270,4133.589844,4248.589844,0.000000,2.000000,38.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,
1695758932.071147,1695758932.072384,97.000000,0.000000,4218.077148,4295.512695,4071.538574,4136.410156,4253.846191,0.000000,2.000000,38.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,
1695758932.078957,1695758932.080194,98.000000,0.000000,4219.230957,4312.948730,4082.948730,4148.077148,4275.897461,0.000000,2.000000,38.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,1.000000,0.000000,0.000000
1695758932.086767,1695758932.088004,99.000000,0.000000,4221.922852,4298.461426,4087.307617,4143.974121,4289.743652,0.000000,2.000000,38.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,
1695758932.094577,1695758932.095914,100.000000,0.000000,4228.333496,4280.128418,4081.025635,4140.128418,4296.025879,0.000000,2.000000,38.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,
1695758932.102387,1695758932.103724,101.000000,0.000000,4217.436035,4268.589844,4076.666748,4149.487305,4298.461426,0.000000,2.000000,38.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,
